tick,agent-type,activity,bite-stat,patch-landuse
341,adult,4,false,20
341,adult,4,false,20
341,adult,4,false,20
341,adult,4,false,20
341,adult,4,false,20
341,adult,4,false,20
341,child,4,false,20
341,senior,4,false,20
341,senior,4,false,20
341,senior,4,false,20
341,adult,4,false,20
341,child,4,false,20
341,adult,4,false,20
341,adult,4,false,20
341,adult,4,false,20
341,adult,4,false,20
342,adult,1,false,62
342,adult,3,false,60
342,senior,2,false,60
342,child,3,false,62
342,senior,3,false,60
342,adult,1,false,62
342,child,1,false,62
342,senior,3,false,62
342,child,1,false,60
342,adult,2,false,61
342,adult,3,false,62
342,child,3,false,60
342,adult,1,false,60
342,adult,2,false,62
342,adult,2,false,62
342,adult,3,false,60
342,senior,2,false,62
342,child,2,false,60
342,adult,1,false,62
342,adult,3,false,60
342,senior,2,false,62
342,adult,2,false,60
342,child,2,false,61
342,adult,1,false,60
342,adult,1,false,60
342,adult,1,false,62
342,adult,3,false,60
342,senior,1,false,62
342,child,1,false,60
342,adult,2,false,60
342,adult,1,false,60
342,senior,3,false,62
342,adult,3,false,62
342,adult,2,false,61
342,senior,3,false,60
342,adult,1,false,62
342,adult,1,false,60
342,adult,2,false,62
342,adult,1,false,62
342,child,3,false,60
342,adult,2,false,61
342,adult,2,false,62
342,adult,3,false,60
342,senior,3,false,62
342,adult,2,false,62
342,adult,2,false,60
342,adult,1,false,62
342,adult,2,false,62
342,adult,1,false,62
342,adult,1,false,62
342,adult,1,false,60
342,adult,2,false,62
342,senior,3,false,62
342,adult,3,false,62
342,senior,1,false,60
342,adult,1,false,60
342,adult,1,false,62
342,senior,1,false,60
342,adult,2,false,62
342,adult,2,false,60
342,adult,3,false,62
342,adult,3,false,62
342,adult,2,false,60
342,child,1,false,62
342,adult,3,false,60
342,senior,2,false,60
342,senior,3,false,62
342,senior,3,false,60
342,adult,2,false,61
342,adult,1,false,60
342,adult,2,false,62
342,adult,1,false,62
342,adult,3,false,62
342,senior,1,false,62
342,adult,1,false,62
342,adult,3,false,60
342,adult,1,false,62
342,adult,3,false,60
342,adult,2,false,60
342,adult,1,false,60
342,child,3,false,60
342,adult,2,false,62
342,adult,1,false,62
342,senior,3,false,62
342,senior,1,false,60
342,adult,2,false,60
342,adult,1,false,60
342,senior,1,false,60
342,adult,3,false,62
342,senior,3,false,60
343,senior,1,false,60
343,child,1,false,60
343,adult,2,false,62
343,senior,2,false,60
343,adult,1,false,60
343,adult,2,false,62
343,adult,3,false,60
343,child,1,false,60
343,adult,2,false,60
343,adult,3,false,60
343,adult,2,false,60
343,adult,1,false,60
343,child,3,false,60
343,senior,1,false,62
343,adult,2,false,62
343,child,3,false,60
343,adult,1,false,62
343,senior,2,false,62
343,adult,1,false,60
343,adult,1,false,62
343,adult,1,false,62
343,adult,3,false,62
343,child,2,false,61
343,adult,1,false,62
343,senior,3,false,60
343,senior,1,false,60
343,adult,2,false,61
343,adult,1,false,60
343,senior,3,false,62
343,child,2,false,61
343,adult,2,false,60
343,adult,1,false,60
343,senior,1,false,60
343,adult,2,false,61
343,adult,2,false,61
343,adult,1,false,62
343,senior,3,false,60
343,adult,3,false,62
343,adult,3,false,60
343,adult,2,false,62
343,adult,3,false,62
343,senior,1,false,60
343,adult,2,false,61
343,senior,3,false,60
343,adult,1,false,62
343,adult,1,false,62
343,adult,2,false,62
343,senior,3,false,62
343,adult,3,false,62
343,adult,3,false,60
343,senior,2,false,61
343,adult,2,false,62
343,adult,1,false,62
343,senior,2,false,62
343,child,3,false,60
343,adult,2,false,61
343,adult,3,false,62
343,adult,1,false,60
343,adult,1,false,62
343,adult,3,false,60
343,senior,2,false,60
343,adult,1,false,62
343,adult,2,false,60
343,adult,3,false,62
343,adult,3,false,62
343,adult,2,false,61
343,adult,2,false,60
343,adult,3,false,60
343,senior,1,false,62
343,child,3,false,60
343,adult,1,false,60
343,adult,3,false,62
343,adult,3,false,60
343,adult,2,false,60
343,child,1,false,60
343,adult,1,false,60
343,adult,3,false,60
343,adult,3,false,62
343,senior,1,false,60
343,adult,3,false,60
343,adult,1,false,60
343,adult,2,false,62
343,child,3,false,62
343,adult,2,false,61
343,senior,1,false,60
343,senior,2,false,62
343,adult,1,false,60
343,senior,1,false,60
343,adult,3,false,60
343,adult,2,false,62
344,adult,1,false,62
344,senior,1,false,60
344,senior,3,false,62
344,adult,1,false,62
344,adult,2,false,62
344,adult,3,false,60
344,adult,1,false,62
344,adult,3,false,62
344,adult,3,false,62
344,senior,1,false,62
344,adult,3,false,62
344,senior,1,false,60
344,adult,2,false,62
344,senior,1,false,60
344,senior,2,false,60
344,adult,1,false,60
344,senior,3,false,60
344,child,2,false,61
344,adult,3,false,60
344,adult,3,false,62
344,child,3,false,62
344,child,2,false,61
344,senior,2,false,60
344,adult,3,false,60
344,senior,1,false,62
344,adult,2,false,60
344,adult,3,false,60
344,adult,1,false,62
344,adult,1,false,62
344,adult,1,false,60
344,adult,3,false,62
344,adult,2,false,61
344,adult,3,false,62
344,senior,2,false,60
344,child,2,false,62
344,adult,3,false,62
344,adult,3,false,60
344,adult,3,false,60
344,child,3,false,60
344,child,1,false,60
344,senior,3,false,60
344,child,3,false,60
344,adult,2,false,62
344,adult,3,false,60
344,child,3,false,62
344,adult,2,false,62
344,adult,1,false,62
344,adult,2,false,62
344,adult,2,false,61
344,senior,3,false,62
344,adult,2,false,62
344,child,1,false,60
344,senior,3,false,60
344,adult,2,false,60
344,adult,3,false,60
344,adult,1,false,62
344,adult,1,false,60
344,adult,1,false,60
344,adult,1,false,60
344,adult,2,false,61
344,adult,2,false,61
344,adult,3,false,62
344,adult,2,false,62
344,adult,3,false,60
344,adult,3,false,60
344,senior,2,false,62
344,adult,1,false,62
344,senior,3,false,62
344,adult,1,false,60
344,adult,2,false,62
344,adult,3,false,60
344,senior,2,false,60
344,adult,3,false,60
344,adult,1,false,62
344,adult,3,false,60
344,adult,3,false,62
344,senior,3,false,62
344,adult,2,false,62
344,adult,1,false,60
344,adult,1,false,62
344,adult,1,false,62
344,adult,2,false,60
344,child,2,false,62
344,adult,1,false,62
344,senior,1,false,60
344,adult,1,false,62
344,senior,1,false,62
344,adult,3,false,62
344,adult,3,false,60
344,senior,3,false,60
345,senior,1,false,62
345,adult,3,false,62
345,adult,3,false,62
345,adult,1,false,62
345,adult,3,false,62
345,adult,3,false,60
345,adult,1,false,62
345,adult,1,false,60
345,adult,2,false,62
345,senior,1,false,62
345,adult,2,false,61
345,adult,2,false,62
345,adult,1,false,62
345,senior,1,false,62
345,adult,1,false,60
345,child,2,false,62
345,adult,1,false,60
345,adult,1,false,62
345,child,3,false,60
345,adult,1,false,62
345,adult,2,false,60
345,adult,2,false,61
345,senior,3,false,60
345,adult,3,false,62
345,senior,2,false,62
345,adult,3,false,62
345,adult,2,false,60
345,adult,2,false,61
345,adult,2,false,62
345,adult,3,false,60
345,adult,2,false,62
345,adult,1,false,60
345,adult,2,false,62
345,adult,3,false,62
345,adult,2,false,60
345,adult,2,false,62
345,adult,3,false,60
345,adult,3,false,60
345,adult,1,false,60
345,adult,3,false,62
345,senior,2,false,60
345,adult,2,false,62
345,child,2,false,61
345,adult,2,false,62
345,adult,3,false,62
345,senior,3,false,60
345,adult,3,false,60
345,adult,1,false,60
345,adult,2,false,61
345,adult,1,false,60
345,adult,2,false,60
345,adult,3,false,62
345,senior,3,false,62
345,senior,2,false,60
345,senior,3,false,62
345,adult,1,false,62
345,adult,3,false,62
345,child,1,false,60
345,adult,2,false,60
345,child,2,false,62
345,adult,2,false,62
345,child,3,false,60
345,child,2,false,62
345,adult,2,false,62
345,child,1,false,60
345,adult,2,false,60
345,senior,3,false,60
345,senior,1,false,62
345,adult,1,false,62
345,senior,1,false,60
345,adult,3,false,60
345,adult,3,false,62
345,adult,3,false,60
345,adult,2,false,60
345,adult,3,false,62
345,senior,2,false,62
345,adult,3,false,62
345,child,1,false,62
345,senior,1,false,60
345,senior,3,false,62
345,adult,3,false,60
345,senior,1,false,60
345,senior,1,false,60
345,adult,3,false,60
345,child,2,false,62
345,adult,2,false,62
345,senior,3,false,62
345,adult,1,false,60
345,senior,1,false,62
345,adult,2,false,61
346,adult,4,false,20
346,adult,4,false,20
346,senior,2,false,62
346,adult,4,false,20
346,child,3,false,62
346,senior,2,false,62
346,senior,3,false,60
346,child,3,false,62
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,child,2,false,61
346,adult,4,false,20
346,child,3,false,60
346,adult,4,false,20
346,adult,4,false,20
346,senior,3,false,62
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,senior,3,false,60
346,adult,4,false,20
346,adult,4,false,20
346,senior,1,false,60
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,senior,1,false,60
346,senior,2,false,62
346,adult,4,false,20
346,adult,4,false,20
346,senior,3,false,62
346,senior,3,false,60
346,child,2,false,60
346,adult,4,false,20
346,adult,4,false,20
346,senior,3,false,62
346,child,3,false,62
346,senior,3,false,60
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,senior,2,false,61
346,adult,4,false,20
346,adult,4,false,20
346,senior,3,false,60
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,senior,1,false,60
346,adult,4,false,20
346,adult,4,false,20
346,senior,1,false,62
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,senior,2,false,62
346,child,2,false,61
346,adult,4,false,20
346,senior,2,false,62
346,child,3,false,60
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,senior,1,false,62
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,child,2,false,60
346,adult,4,false,20
346,adult,4,false,20
346,adult,4,false,20
346,senior,1,false,60
346,child,3,false,60
347,adult,4,false,20
347,adult,4,false,20
347,senior,2,false,60
347,senior,3,false,60
347,adult,4,false,20
347,senior,3,false,60
347,child,1,false,62
347,senior,2,false,61
347,adult,4,false,20
347,senior,2,false,61
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,senior,2,false,62
347,senior,2,false,60
347,child,1,false,60
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,child,3,false,60
347,adult,4,false,20
347,senior,3,false,62
347,adult,4,false,20
347,senior,3,false,62
347,senior,1,false,62
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,senior,1,false,60
347,senior,3,false,62
347,adult,4,false,20
347,senior,1,false,60
347,adult,4,false,20
347,child,1,false,60
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,senior,1,false,60
347,adult,4,false,20
347,child,2,false,62
347,child,3,false,60
347,adult,4,false,20
347,senior,1,false,60
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,senior,1,false,60
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,child,3,false,62
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,senior,2,false,62
347,senior,1,false,60
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,senior,2,false,60
347,child,1,false,60
347,adult,4,false,20
347,child,3,false,62
347,adult,4,false,20
347,senior,1,false,62
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,adult,4,false,20
347,child,1,false,60
348,adult,4,false,20
348,adult,4,false,20
348,child,2,false,60
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,child,2,false,60
348,adult,4,false,20
348,child,3,false,60
348,senior,1,false,60
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,senior,3,false,60
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,senior,1,false,60
348,adult,4,false,20
348,senior,3,false,60
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,child,1,false,62
348,child,1,false,62
348,senior,1,false,62
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,child,1,false,60
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,senior,3,false,60
348,senior,2,false,60
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,senior,3,false,60
348,adult,4,false,20
348,senior,2,false,60
348,adult,4,false,20
348,senior,2,false,62
348,senior,3,false,60
348,senior,2,false,60
348,senior,1,false,62
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,senior,2,false,60
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,senior,2,false,60
348,child,1,false,60
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,senior,2,false,61
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,senior,2,false,62
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,adult,4,false,20
348,child,1,false,60
348,senior,1,false,60
348,child,2,false,62
348,adult,4,false,20
348,adult,4,false,20
348,senior,1,false,62
348,adult,4,false,20
348,child,2,false,60
348,adult,4,false,20
348,senior,3,false,62
349,adult,1,false,62
349,adult,2,false,60
349,adult,2,false,60
349,adult,3,false,60
349,adult,3,false,62
349,child,3,false,60
349,adult,2,false,61
349,adult,3,false,60
349,adult,1,false,62
349,adult,1,false,60
349,adult,1,false,62
349,adult,1,false,60
349,child,2,false,62
349,adult,1,false,62
349,adult,2,false,60
349,adult,2,false,60
349,child,1,false,62
349,senior,3,false,62
349,senior,1,false,62
349,child,1,false,62
349,adult,2,false,60
349,senior,1,false,62
349,adult,2,false,60
349,adult,2,false,61
349,senior,3,false,62
349,senior,1,false,60
349,senior,3,false,62
349,senior,2,false,60
349,adult,3,false,60
349,adult,2,false,60
349,senior,3,false,60
349,senior,2,false,62
349,adult,2,false,60
349,adult,2,false,62
349,child,3,false,60
349,child,3,false,62
349,adult,3,false,62
349,adult,1,false,62
349,adult,1,false,60
349,senior,3,false,62
349,adult,3,false,60
349,senior,3,false,62
349,child,1,false,62
349,senior,2,false,62
349,senior,1,false,62
349,adult,1,false,60
349,child,1,false,60
349,adult,2,false,62
349,senior,2,false,60
349,adult,1,false,60
349,adult,1,false,62
349,senior,3,false,62
349,adult,2,false,62
349,adult,3,false,60
349,adult,3,false,62
349,adult,1,false,62
349,adult,3,false,60
349,adult,2,false,60
349,adult,3,false,60
349,adult,1,false,62
349,adult,3,false,62
349,adult,2,false,62
349,adult,2,false,60
349,adult,3,false,62
349,adult,1,false,60
349,adult,2,false,61
349,adult,3,false,62
349,adult,2,false,60
349,senior,1,false,62
349,adult,3,false,60
349,senior,1,false,60
349,adult,2,false,62
349,adult,3,false,62
349,adult,3,false,60
349,child,3,false,60
349,senior,1,false,60
349,senior,2,false,62
349,adult,2,false,62
349,adult,3,false,62
349,adult,3,false,60
349,child,1,false,62
349,adult,3,false,62
349,adult,1,false,60
349,adult,1,false,62
349,adult,2,false,60
349,senior,1,false,62
349,adult,1,false,60
349,adult,3,false,60
349,adult,3,false,60
349,adult,1,false,62
350,adult,2,false,62
350,adult,3,false,60
350,senior,3,false,60
350,adult,2,false,62
350,senior,2,false,62
350,adult,2,false,61
350,adult,2,false,61
350,senior,1,false,60
350,senior,1,false,62
350,adult,1,false,62
350,adult,1,false,60
350,adult,1,false,62
350,adult,2,true,62
350,child,2,false,62
350,adult,3,false,60
350,adult,1,false,62
350,adult,1,false,60
350,adult,3,false,60
350,adult,3,false,60
350,adult,2,false,61
350,adult,2,false,61
350,adult,2,false,62
350,adult,1,false,62
350,adult,1,false,60
350,adult,2,false,60
350,adult,3,false,62
350,child,1,false,60
350,senior,3,true,62
350,adult,1,false,62
350,adult,3,false,60
350,child,3,false,62
350,adult,1,false,62
350,senior,1,false,60
350,senior,3,false,60
350,senior,2,false,62
350,senior,3,false,62
350,adult,3,false,62
350,adult,2,false,60
350,adult,3,true,62
350,adult,2,false,60
350,child,2,false,60
350,senior,1,false,60
350,adult,1,false,62
350,adult,2,false,61
350,child,3,false,60
350,adult,3,true,60
350,adult,2,false,62
350,adult,3,true,62
350,senior,3,false,62
350,child,1,false,62
350,adult,3,true,60
350,adult,1,true,62
350,child,1,false,62
350,adult,1,false,62
350,senior,2,true,62
350,senior,3,false,62
350,senior,1,false,62
350,adult,1,true,62
350,adult,3,false,62
350,child,1,false,62
350,adult,1,false,60
350,child,2,false,60
350,adult,1,false,60
350,adult,1,true,60
350,adult,2,false,62
350,senior,2,false,60
350,adult,3,false,60
350,adult,3,false,60
350,adult,1,false,62
350,adult,2,false,62
350,adult,2,false,61
350,adult,3,false,60
350,adult,2,false,62
350,child,1,false,60
350,adult,1,false,60
350,senior,2,true,62
350,senior,1,false,60
350,senior,2,false,60
350,senior,3,false,62
350,adult,2,true,61
350,adult,1,true,60
350,adult,1,false,62
350,adult,3,false,62
350,adult,3,false,60
350,adult,2,false,60
350,adult,1,false,60
350,senior,3,true,60
350,adult,2,true,62
350,adult,3,false,60
350,adult,1,false,62
351,adult,4,false,20
351,adult,4,false,20
351,child,1,false,60
351,adult,4,false,20
351,senior,3,false,62
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,senior,2,false,62
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,child,1,false,62
351,senior,3,false,62
351,adult,4,false,20
351,child,1,false,60
351,adult,4,true,20
351,adult,4,false,20
351,adult,4,false,20
351,senior,2,false,60
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,child,1,false,62
351,child,3,false,62
351,senior,2,false,62
351,adult,4,false,20
351,adult,4,false,20
351,senior,3,false,62
351,adult,4,false,20
351,senior,1,false,60
351,senior,1,false,62
351,senior,2,false,62
351,adult,4,false,20
351,adult,4,false,20
351,senior,3,false,60
351,adult,4,false,20
351,adult,4,false,20
351,senior,3,false,60
351,senior,3,false,60
351,senior,2,false,60
351,child,2,false,61
351,adult,4,false,20
351,child,3,false,62
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,senior,1,false,60
351,senior,1,false,62
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,senior,1,false,62
351,adult,4,false,20
351,senior,3,false,62
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,child,1,false,62
351,senior,1,false,60
351,adult,4,false,20
351,child,1,false,62
351,adult,4,false,20
351,senior,1,false,62
351,adult,4,false,20
351,adult,4,false,20
351,senior,1,false,60
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,child,2,false,62
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,false,20
351,adult,4,true,20
351,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,child,2,false,60
352,adult,4,false,20
352,child,2,false,60
352,adult,4,false,20
352,adult,4,false,20
352,senior,3,false,62
352,adult,4,false,20
352,senior,1,false,60
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,child,3,false,60
352,senior,3,false,62
352,child,2,false,60
352,adult,4,false,20
352,adult,4,false,20
352,senior,2,false,62
352,adult,4,false,20
352,child,3,false,62
352,child,2,false,62
352,adult,4,false,20
352,adult,4,false,20
352,senior,1,true,62
352,adult,4,false,20
352,adult,4,true,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,true,20
352,child,3,true,62
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,senior,1,false,62
352,adult,4,false,20
352,senior,1,false,60
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,senior,3,false,60
352,senior,3,false,60
352,child,1,false,60
352,adult,4,false,20
352,child,1,false,60
352,senior,2,false,61
352,adult,4,false,20
352,senior,3,false,60
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,senior,3,false,62
352,senior,2,false,61
352,child,2,false,62
352,adult,4,false,20
352,senior,1,false,60
352,adult,4,false,20
352,senior,3,false,62
352,adult,4,false,20
352,senior,2,false,62
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,senior,1,false,62
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,senior,3,false,60
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,senior,3,false,62
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,adult,4,false,20
352,senior,2,false,60
352,adult,4,false,20
353,senior,4,false,20
353,adult,4,false,20
353,child,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,senior,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,true,20
353,child,4,false,20
353,child,4,false,20
353,adult,4,true,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,true,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,senior,4,false,20
353,senior,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,senior,4,false,20
353,senior,4,false,20
353,senior,4,false,20
353,adult,4,false,20
353,adult,4,true,20
353,adult,4,false,20
353,child,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,true,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,true,20
353,adult,4,false,20
353,senior,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,senior,4,false,20
353,child,4,false,20
353,adult,4,false,20
353,senior,4,false,20
353,senior,4,false,20
353,adult,4,false,20
353,senior,4,false,20
353,senior,4,false,20
353,adult,4,false,20
353,senior,4,false,20
353,senior,4,false,20
353,child,4,false,20
353,child,4,false,20
353,child,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,senior,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,child,4,false,20
353,senior,4,false,20
353,adult,4,false,20
353,senior,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,child,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,senior,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,false,20
353,adult,4,true,20
353,adult,4,false,20
353,senior,4,true,20
353,adult,4,false,20
353,adult,4,false,20
354,adult,3,false,62
354,adult,3,false,62
354,child,2,false,60
354,adult,3,false,62
354,adult,3,false,60
354,adult,3,false,62
354,adult,2,false,60
354,adult,1,false,62
354,adult,3,false,62
354,adult,3,false,60
354,adult,3,false,62
354,senior,3,false,60
354,adult,3,false,60
354,adult,1,false,60
354,adult,2,false,62
354,senior,2,false,61
354,adult,2,false,61
354,adult,2,false,60
354,adult,2,false,60
354,adult,2,false,60
354,senior,3,false,60
354,adult,3,false,60
354,child,3,false,62
354,adult,3,false,62
354,adult,2,false,60
354,child,1,false,60
354,adult,1,false,62
354,adult,2,false,60
354,adult,2,false,60
354,adult,1,false,62
354,senior,1,false,62
354,adult,1,false,62
354,adult,3,false,62
354,adult,2,false,61
354,senior,3,false,62
354,senior,3,false,62
354,adult,1,false,62
354,senior,1,false,60
354,adult,2,false,62
354,adult,1,false,60
354,adult,2,false,60
354,adult,3,false,60
354,adult,1,false,62
354,adult,2,false,60
354,senior,1,false,62
354,adult,1,false,60
354,senior,2,false,60
354,senior,3,false,62
354,child,3,false,60
354,adult,3,false,62
354,adult,3,false,60
354,senior,1,false,62
354,senior,2,false,60
354,adult,2,false,62
354,adult,1,false,62
354,senior,1,false,62
354,adult,3,false,62
354,adult,1,false,60
354,adult,2,false,61
354,adult,3,false,60
354,child,2,false,62
354,adult,1,false,62
354,child,2,false,62
354,adult,2,false,62
354,child,1,false,62
354,adult,2,false,60
354,adult,2,false,62
354,adult,3,false,60
354,adult,3,false,60
354,senior,3,false,62
354,adult,2,false,60
354,child,3,false,62
354,adult,2,false,62
354,senior,1,false,60
354,child,1,false,62
354,adult,3,false,62
354,adult,1,false,60
354,senior,3,false,62
354,adult,1,false,62
354,senior,3,false,60
354,adult,2,false,61
354,senior,2,false,60
354,adult,2,false,60
354,senior,1,false,60
354,adult,2,false,60
354,adult,1,false,60
354,adult,3,false,62
354,child,2,false,61
354,senior,2,false,61
354,adult,2,false,62
355,adult,4,false,20
355,senior,4,false,20
355,senior,4,false,20
355,adult,4,false,20
355,senior,4,false,20
355,senior,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,child,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,senior,4,false,20
355,adult,4,false,20
355,senior,4,false,20
355,child,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,senior,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,child,4,false,20
355,adult,4,true,20
355,senior,4,false,20
355,adult,4,true,20
355,senior,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,true,20
355,adult,4,false,20
355,senior,4,false,20
355,adult,4,false,20
355,child,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,senior,4,false,20
355,child,4,false,20
355,adult,4,false,20
355,child,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,senior,4,false,20
355,adult,4,true,20
355,adult,4,false,20
355,child,4,false,20
355,senior,4,false,20
355,adult,4,false,20
355,adult,4,true,20
355,adult,4,false,20
355,child,4,false,20
355,child,4,false,20
355,adult,4,false,20
355,senior,4,false,20
355,adult,4,false,20
355,senior,4,true,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,child,4,false,20
355,senior,4,false,20
355,senior,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,senior,4,false,20
355,adult,4,false,20
355,senior,4,false,20
355,senior,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
355,adult,4,false,20
356,adult,4,false,20
356,senior,4,false,20
356,senior,4,false,20
356,child,4,false,20
356,adult,4,false,20
356,adult,4,false,20
356,adult,4,false,20
